,Name,Age,Nationality,Preferred Foot,Height,Weight,Position,Overall
16558,A. Ordagić,25,Bosnia Herzegovina,Right,180.34,74.84283005688056,CM,57
16559,C. Evans,22,England,Left,177.8,72.12127260026672,CM,57
16560,O. Buur Rasmussen,20,Denmark,Right,175.26,69.85330805308853,RWB,57
16561,J. Krasniqi,23,Kosovo,Right,180.34,73.93564423800927,RB,57
16562,C. Libertiaux,20,Belgium,Right,185.42000000000002,79.83235206067259,GK,57
16563,L. Migliorelli,20,Italy,Left,175.26,64.86378604929648,LB,57
16564,M. Millar,21,Australia,Right,177.8,79.83235206067259,RWB,57
16565,K. Kitamoto,36,Japan,Right,180.34,78.01798042293004,CB,57
16566,Su Yuanjie,23,China PR,Right,180.34,69.85330805308853,ST,57
16567,M. Mejlstrup Pedersen,22,Denmark,Right,182.88,79.83235206067259,CM,57
16568,K. Gordon,20,England,Right,177.8,76.20360878518747,RM,57
16569,A. Bayındır,20,Turkey,Right,198.12,73.028458419138,GK,57
16570,N. Helmbrecht,23,Germany,Right,177.8,68.03893641534596,RM,57
16571,J. Theissen,20,Germany,Right,187.96,78.92516624180132,GK,57
16572,O. Tejeda,29,Mexico,Left,175.26,78.01798042293004,LM,57
16573,D. Mottley-Henry,20,England,Right,177.8,71.21408678139544,RM,57
16574,J. Hernandez,22,Mexico,Right,160.02,57.15270658889061,CAM,57
16575,S. Villarreal,18,Mexico,Right,175.26,55.79192786058369,RB,57
16576,S. Al Nabit,22,Saudi Arabia,Left,175.26,68.03893641534596,LM,57
16577,B. Folami,19,Australia,Right,170.18,69.85330805308853,ST,57
16578,K. Castañeda,18,Mexico,Right,170.18,73.028458419138,LM,57
16579,A. Ghareeb,21,Saudi Arabia,Right,165.1,60.78144986437572,RS,57
16580,I. Jasarevic,22,Bosnia Herzegovina,Left,182.88,79.83235206067259,LB,57
16581,C. Vernam,21,England,Right,170.18,73.93564423800927,RS,57
16582,Lee Rae Joon,21,Korea Republic,Right,193.04,72.12127260026672,ST,57
16583,B. Taz,19,Germany,Right,177.8,68.94612223421724,CAM,57
16584,T. Mizutani,22,Japan,Right,162.56,62.14222859268264,RM,57
16585,B. Dione,21,Belgium,Right,167.64000000000001,62.14222859268264,ST,57
16586,K. Al Shuwayie,22,Saudi Arabia,Right,177.8,72.12127260026672,CB,57
16587,A. Ramírez,19,Chile,Right,177.8,68.94612223421724,LW,57
16588,K. Kovačević,23,Croatia,Right,187.96,79.83235206067259,ST,57
16589,E. Sivertsen,27,Norway,Left,177.8,82.1003166078508,LB,57
16590,L. Ritson,19,England,Right,182.88,63.9566002304252,CB,57
16591,G. Berggren,20,Sweden,Right,180.34,79.83235206067259,CM,57
16592,J. Oksanen,17,Finland,Left,180.34,72.12127260026672,CDM,57
16593,D. Parker,18,England,Right,177.8,69.85330805308853,ST,57
16594,C. Mafoumbi,24,Congo,Right,195.58,79.83235206067259,GK,57
16595,A. Bolger,18,Republic of Ireland,Right,170.18,64.86378604929648,CM,57
16596,A. Al Basisi,40,Saudi Arabia,Right,182.88,86.18265279277155,GK,57
16597,B. Fox,20,England,Right,175.26,76.20360878518747,CM,57
16598,E. Kastrati,21,Albania,Right,185.42000000000002,73.93564423800927,GK,57
16599,M. Al Rashidi,19,Saudi Arabia,Right,170.18,68.03893641534596,RB,57
16600,Kim Woo Suk,21,Korea Republic,Right,187.96,73.93564423800927,CB,57
16601,M. Radecki,25,Poland,Right,187.96,73.93564423800927,CM,57
16602,O. Jackson,19,England,Right,187.96,74.84283005688056,CB,57
16603,C. Thompson,18,England,Right,170.18,74.84283005688056,ST,57
16604,J. Shackleton,18,England,Right,170.18,64.86378604929648,CM,57
16605,T. Sibbick,19,England,Right,182.88,68.94612223421724,CB,57
16606,K. Oldenburger,22,Netherlands,Right,175.26,69.85330805308853,RM,57
16607,M. Lema,18,Austria,Right,170.18,64.86378604929648,RM,57
16608,A. Al Riou,24,Saudi Arabia,Left,167.64000000000001,69.85330805308853,LB,57
16609,N. Cordero,19,Argentina,Right,170.18,68.94612223421724,ST,57
16610,J. Rodríguez,20,Mexico,Left,170.18,67.13175059647469,CM,57
16611,H. Abu Sharara,21,Saudi Arabia,Right,162.56,59.87426404550445,RM,57
16612,B. Hussein,18,Sweden,Right,175.26,69.85330805308853,CM,57
16613,H. Pernía,27,Venezuela,Right,185.42000000000002,76.20360878518747,CB,57
16614,V. Ekani,21,Cameroon,Right,190.5,82.1003166078508,CM,57
16615,L. Gordon,22,Scotland,Right,182.88,77.11079460405875,CB,57
16616,V. Karakuş,20,Turkey,Right,190.5,83.91468824559335,GK,57
16617,M. Al Zubaidi,20,Saudi Arabia,Left,172.72,62.14222859268264,LB,57
16618,A. Al Bishi,22,Saudi Arabia,Right,177.8,79.83235206067259,CB,57
16619,R. Lloyd,24,England,Left,180.34,73.028458419138,LM,57
16620,G. Siadas,18,Germany,Left,180.34,73.93564423800927,LB,57
16621,M. Asiri,25,Saudi Arabia,Right,175.26,86.18265279277155,GK,57
16622,S. Coly,20,Senegal,Right,182.88,68.94612223421724,ST,57
16623,C. Coventry,18,Republic of Ireland,Right,175.26,64.86378604929648,CM,57
16624,J. Ponceau,17,France,Right,170.18,59.87426404550445,CAM,57
16625,R. Noda,29,Japan,Right,185.42000000000002,78.92516624180132,RM,57
16626,Qiu Shengjiong,32,China PR,Right,187.96,92.07936061543487,GK,57
16627,M. Al Haidari,22,Saudi Arabia,Right,187.96,86.18265279277155,GK,57
16628,K. Stamatopoulos,38,Canada,Left,187.96,79.83235206067259,GK,57
16629,Y. Lenze,17,Germany,Left,185.42000000000002,74.84283005688056,GK,57
16630,F. Chenkam,19,Cameroon,Right,167.64000000000001,74.84283005688056,ST,57
16631,R. Edmondson,17,England,Right,185.42000000000002,78.01798042293004,ST,57
16632,M. Klass,19,England,Right,175.26,63.049414411553926,CM,57
16633,J. Vom Steeg,21,United States,Right,193.04,91.17217479656358,GK,57
16634,E. Palacios,21,Colombia,Right,177.8,68.03893641534596,RB,57
16635,Kim Joon Beom,20,Korea Republic,Right,175.26,72.12127260026672,LM,57
16636,A. Campbell,23,England,Right,170.18,73.028458419138,RM,57
16637,H. Pritchard,25,England,Left,182.88,78.92516624180132,LM,57
16638,K. Engbers,18,Netherlands,Right,185.42000000000002,78.01798042293004,CB,57
16639,K. Wootton,21,England,Right,187.96,78.01798042293004,ST,57
16640,U. Türker,20,Turkey,Right,172.72,68.94612223421724,CM,57
16641,L. Malicsek,19,Austria,Right,180.34,71.21408678139544,RCM,57
16642,K. da Graca,20,Sweden,Right,187.96,79.83235206067259,CB,57
16643,B. Maguire,20,Scotland,Right,187.96,73.93564423800927,CB,57
16644,J. Padilla,19,Mexico,Right,175.26,63.049414411553926,RW,57
16645,I. Shinozuka,23,Russia,Right,177.8,67.13175059647469,RM,57
16646,S. Palma,18,Colombia,Right,187.96,74.84283005688056,CB,57
16647,C. Crane,22,Scotland,Left,175.26,68.94612223421724,LB,57
16648,A. Rizzo,19,Italy,Right,180.34,73.028458419138,LW,57
16649,D. Lyness,26,England,Right,190.5,76.20360878518747,GK,57
16650,J. Holldack,22,Germany,Right,180.34,72.12127260026672,CDM,57
16651,A. Goelzer,19,France,Left,182.88,74.84283005688056,LB,57
16652,A. Mironov,18,Russia,Right,175.26,69.85330805308853,CM,57
16653,G. Gbellé,25,France,Right,177.8,74.84283005688056,CM,57
16654,T. Abrahams,19,England,Right,175.26,67.13175059647469,ST,57
16655,S. Ben Amar,20,Morocco,Right,185.42000000000002,76.20360878518747,ST,57
16656,M. Gillam,19,England,Right,175.26,73.028458419138,ST,57
16657,F. Kaya,18,Turkey,Right,182.88,78.92516624180132,ST,57
16658,J. Zea,19,Colombia,Right,175.26,69.85330805308853,ST,57
16659,D. Spence,17,England,Right,182.88,71.21408678139544,RB,57
16660,I. Turner,29,Republic of Ireland,Right,182.88,78.92516624180132,RM,57
16661,Cong Zhen,21,China PR,Right,180.34,74.84283005688056,CM,57
16662,M. Norman,21,England,Right,193.04,94.8009180720487,GK,57
16663,E. Mahmutovic,21,Luxembourg,Right,190.5,86.18265279277155,CB,57
16664,Vasco Paciência,18,Portugal,Right,182.88,74.84283005688056,ST,57
16665,F. Akammadu,19,Italy,Right,180.34,83.91468824559335,ST,57
16666,S. Shotton,17,England,Right,182.88,74.84283005688056,CB,57
16667,A. Hindi,21,Saudi Arabia,Left,180.34,63.9566002304252,CB,57
16668,C. Nicell,18,Republic of Ireland,Right,175.26,64.86378604929648,CM,57
16669,J. Truque,19,Colombia,Right,177.8,67.13175059647469,GK,57
16670,H. Douglas,25,Republic of Ireland,Right,190.5,84.82187406446464,CB,57
16671,S. Dieng,23,Switzerland,Right,187.96,73.93564423800927,GK,57
16672,A. Adetula,20,Germany,Right,182.88,73.028458419138,LW,57
16673,B. Alférez,20,Argentina,Left,182.88,71.21408678139544,CB,57
16674,D. Mitov,21,Bulgaria,Right,187.96,76.20360878518747,GK,56
16675,M. Galé,22,Colombia,Left,180.34,74.84283005688056,CDM,56
16676,R. Harvey,18,England,Right,172.72,64.86378604929648,RM,56
16677,J. McMillan,20,Scotland,Right,182.88,77.11079460405875,LB,56
16678,H. Clifton,20,England,Right,180.34,63.9566002304252,LCM,56
16679,T. Heward-Belle,21,Australia,Right,193.04,79.83235206067259,GK,56
16680,S. Long,23,England,Right,177.8,74.84283005688056,RB,56
16681,J. Simonsen,22,Denmark,Right,182.88,76.20360878518747,RB,56
16682,P. Sánchez,20,Chile,Right,177.8,63.049414411553926,CM,56
16683,A. Høvenhoff,28,Denmark,Right,175.26,71.21408678139544,CM,56
16684,R. Koot,18,Netherlands,Right,185.42000000000002,79.83235206067259,GK,56
16685,J. Pourtau,18,Argentina,Right,190.5,74.84283005688056,GK,56
16686,D. Mushitu,18,Sweden,Right,182.88,83.91468824559335,ST,56
16687,M. Berisha,20,Kosovo,Right,185.42000000000002,78.92516624180132,CF,56
16688,M. Harris,19,Wales,Right,182.88,74.84283005688056,ST,56
16689,Gao Tianyi,20,China PR,Right,185.42000000000002,78.92516624180132,CDM,56
16690,J. Al Dossary,24,Saudi Arabia,Right,177.8,76.20360878518747,LB,56
16691,L. Seydoux,20,Switzerland,Right,175.26,67.13175059647469,RB,56
16692,D. Mena,21,Colombia,Right,177.8,72.12127260026672,RM,56
16693,A. Medina,20,Mexico,Right,182.88,73.93564423800927,CM,56
16694,O. O'Dwyer,20,England,Right,200.66,83.00750242672207,CB,56
16695,M. Parada,20,Chile,Right,167.64000000000001,63.9566002304252,CAM,56
16696,Jo Yong Jae,20,Korea Republic,Right,172.72,68.03893641534596,RW,56
16697,M. Wolff,21,Argentina,Right,190.5,79.83235206067259,GK,56
16698,B. Lucumí,24,Colombia,Right,170.18,62.14222859268264,RM,56
16699,O. Kensdale,18,England,Right,190.5,84.82187406446464,CB,56
16700,K. Szymański,25,Poland,Right,190.5,87.99702443051412,GK,56
16701,L. Hardcastle,19,England,Right,175.26,69.85330805308853,CM,56
16702,O. Malcı,22,Turkey,Right,185.42000000000002,73.93564423800927,CDM,56
16703,H. Al Yami,19,Saudi Arabia,Right,170.18,69.85330805308853,ST,56
16704,M. Orłowski,24,Poland,Right,177.8,73.93564423800927,RB,56
16705,J. Ferry,21,England,Right,177.8,67.13175059647469,CM,56
16706,S. Janssen,17,Netherlands,Right,177.8,67.13175059647469,CM,56
16707,M. Catenacci,17,Sweden,Right,177.8,73.028458419138,RB,56
16708,B. Kennedy,31,Australia,Right,187.96,83.00750242672207,GK,56
16709,M. Guel,19,Ivory Coast,Right,172.72,79.83235206067259,RW,56
16710,T. Rönning,19,Sweden,Right,190.5,79.83235206067259,GK,56
16711,A. Jerez,19,Chile,Right,182.88,77.11079460405875,GK,56
16712,M. Pedersen,18,Norway,Right,177.8,69.85330805308853,RM,56
16713,K. Politz,22,United States,Right,182.88,78.92516624180132,CB,56
16714,A. Grinwis,26,United States,Right,187.96,77.11079460405875,GK,56
16715,K. Shiihashi,21,Japan,Right,177.8,68.94612223421724,RCM,56
16716,M. Layer,19,Germany,Right,187.96,84.82187406446464,GK,56
16717,M. Grundmann,20,Germany,Right,182.88,76.20360878518747,CB,56
16718,W. Biedrzycki,20,Poland,Right,187.96,73.93564423800927,CDM,56
16719,D. Szczepan,23,Poland,Right,177.8,78.01798042293004,ST,56
16720,D. Baur,19,Scotland,Left,193.04,69.85330805308853,CB,56
16721,C. Lang,19,England,Right,180.34,73.028458419138,RM,56
16722,C. Ariza,22,Colombia,Right,185.42000000000002,69.85330805308853,GK,56
16723,S. Amin,20,Syria,Right,182.88,68.03893641534596,CM,56
16724,D. Hutchinson,21,Republic of Ireland,Right,177.8,69.85330805308853,CDM,56
16725,Y. Ben El-Mhanni,22,England,Right,177.8,74.84283005688056,LM,56
16726,H. Isted,21,England,Right,185.42000000000002,73.93564423800927,GK,56
16727,O. Yilmaz,20,Austria,Right,190.5,79.83235206067259,ST,56
16728,R. Caicedo,24,Colombia,Right,187.96,83.00750242672207,GK,56
16729,G. Kımışır,20,Turkey,Right,177.8,58.059892407761886,CB,56
16730,R. Watson,24,England,Right,185.42000000000002,73.028458419138,CM,56
16731,V. Viot,24,France,Right,182.88,79.83235206067259,GK,56
16732,Z. Al Haniti,22,Saudi Arabia,Right,180.34,87.08983861164283,CB,56
16733,N. Abdali,20,Saudi Arabia,Right,170.18,59.87426404550445,ST,56
16734,S. McWilliams,19,England,Right,180.34,68.94612223421724,RB,56
16735,T. Roberts,17,United States,Left,180.34,68.03893641534596,CAM,56
16736,J. McDonagh,22,Northern Ireland,Right,180.34,69.85330805308853,RM,56
16737,D. Malhue,23,Chile,Right,180.34,72.12127260026672,RW,56
16738,A. Koldere,18,Turkey,Left,185.42000000000002,68.03893641534596,LB,56
16739,D. Stynes,19,Australia,Right,182.88,69.85330805308853,CAM,56
16740,M. Kos,21,Austria,Right,182.88,79.83235206067259,GK,56
16741,F. Baptiste,18,England,Right,180.34,66.2245647776034,ST,56
16742,Jeong Chee In,20,Korea Republic,Right,180.34,71.21408678139544,LW,56
16743,K. Watts,18,England,Left,190.5,74.84283005688056,CB,56
16744,J. Lennon,20,Republic of Ireland,Right,177.8,60.78144986437572,LDM,56
16745,H. Duman,19,Norway,Right,177.8,74.84283005688056,CM,56
16746,N. Anhölcher,18,Germany,Right,182.88,73.93564423800927,ST,56
16747,J. Stenmark,19,Sweden,Right,185.42000000000002,74.84283005688056,CB,56
16748,S. Belkahia,19,Germany,Right,193.04,83.00750242672207,CB,56
16749,C. Tovar,20,Colombia,Right,182.88,69.85330805308853,CB,56
16750,C. Goslin,18,United States,Right,170.18,66.2245647776034,CM,56
16751,B. Stephens,20,England,Right,172.72,59.87426404550445,CAM,56
16752,Y. Requena,23,Venezuela,Right,165.1,63.9566002304252,RM,56
16753,K. Cantwell,23,Republic of Ireland,Right,187.96,78.92516624180132,CB,56
16754,S. Lavelle,21,Scotland,Right,182.88,76.20360878518747,LCB,56
16755,M. Rodrigues,21,Switzerland,Right,182.88,74.84283005688056,RCB,56
16756,Javito,17,Spain,Right,177.8,68.94612223421724,RB,56
16757,W. Jakkit,21,Thailand,Right,172.72,69.85330805308853,RM,56
16758,H. St Clair,19,Scotland,Right,175.26,64.86378604929648,LW,56
16759,S. Grønli,17,Norway,Right,170.18,63.9566002304252,CF,56
16760,P. Jensen,20,Denmark,Right,193.04,88.90421024938539,GK,56
16761,A. Hinds,18,England,Left,177.8,72.12127260026672,LB,56
16762,F. Al Rashidi,21,Saudi Arabia,Right,175.26,68.03893641534596,RM,56
16763,A. Ávila,20,Mexico,Right,177.8,64.86378604929648,LM,56
16764,M. Lis,21,Poland,Right,193.04,83.00750242672207,GK,56
16765,S. Kawamata,28,Japan,Right,187.96,86.18265279277155,GK,56
16766,A. Nsakala,18,France,Right,177.8,69.85330805308853,RB,56
16767,B. Hernández,23,Mexico,Left,172.72,72.12127260026672,LB,56
16768,C. Carroll,19,Republic of Ireland,Right,182.88,76.20360878518747,CB,56
16769,D. Takahashi,19,Japan,Left,162.56,53.07037040396985,ST,56
16770,L. Brand,18,Netherlands,Right,185.42000000000002,74.84283005688056,GK,56
16771,Liu Yang,23,China PR,Right,182.88,74.84283005688056,LM,56
16772,Y. Zummack,22,Germany,Right,185.42000000000002,76.20360878518747,GK,56
16773,R. Feely,21,Republic of Ireland,Right,190.5,76.20360878518747,RCB,56
16774,J. Hove,17,Norway,Right,177.8,72.12127260026672,CM,56
16775,T. Deters,22,Germany,Right,172.72,62.14222859268264,CM,56
16776,H. Bellman,19,Sweden,Right,170.18,64.86378604929648,LM,56
16777,Marc Vito,21,Spain,Right,187.96,79.83235206067259,GK,56
16778,C. MacPherson,19,Scotland,Right,175.26,71.21408678139544,CM,56
16779,C. Rojas,20,Colombia,Right,177.8,71.21408678139544,ST,56
16780,A. Cvetkovic,23,Serbia,Right,187.96,87.08983861164283,RB,56
16781,R. Okazaki,26,Japan,Right,185.42000000000002,78.01798042293004,CB,56
16782,R. Wintle,21,England,Right,180.34,63.9566002304252,LCM,56
16783,M. Smith,18,Wales,Right,177.8,68.03893641534596,CDM,56
16784,J. Rees,24,England,Right,180.34,78.01798042293004,CM,56
16785,K. Ogi,35,Japan,Right,185.42000000000002,76.20360878518747,GK,56
16786,Álvaro Gómez,21,Spain,Right,180.34,74.84283005688056,CM,56
16787,T. Makowski,18,Poland,Right,177.8,72.12127260026672,CM,56
16788,C. Sickinger,20,Germany,Right,182.88,73.028458419138,CDM,56
16789,A. Al Bahri,23,Saudi Arabia,Right,182.88,74.84283005688056,GK,56
16790,K. Dybowski,21,Poland,Right,185.42000000000002,79.83235206067259,GK,56
16791,T. Vermot,21,France,Right,190.5,74.84283005688056,GK,56
16792,Darío Ramos,18,Spain,Right,190.5,78.01798042293004,GK,56
16793,E. Lyngdoh,31,India,Right,175.26,68.03893641534596,,56
16794,R. Escobar,21,Chile,Right,170.18,63.049414411553926,ST,56
16795,M. Ogkmpoe,23,Greece,Right,187.96,79.83235206067259,ST,56
16796,N. Pejović,19,Serbia,Right,185.42000000000002,78.92516624180132,CB,56
16797,J. Lokilo,19,DR Congo,Left,175.26,64.86378604929648,RM,56
16798,Wang Ziming,21,China PR,Right,187.96,76.20360878518747,ST,56
16799,T. O'Neill,18,England,Right,185.42000000000002,69.85330805308853,ST,56
16800,C. Waters,22,Scotland,Left,167.64000000000001,72.12127260026672,LB,56
16801,J. Williams,18,England,Right,177.8,74.84283005688056,RB,56
16802,K. Mendoza,23,Denmark,Right,187.96,81.19313078897952,GK,56
16803,Pedrosa,21,Spain,Right,182.88,73.93564423800927,ST,56
16804,F. Becker,18,Germany,Left,177.8,68.03893641534596,CM,56
16805,J. Brown,20,England,Right,177.8,62.14222859268264,RM,56
16806,M. Bulka,18,Poland,Right,198.12,89.81139606825667,GK,56
16807,R. Deprem,20,Sweden,Right,177.8,69.85330805308853,LW,56
16808,H. Al Watyan,21,Saudi Arabia,Right,187.96,87.08983861164283,GK,56
16809,I. Samba,20,France,Right,182.88,73.93564423800927,RB,56
16810,S. Tağa,26,Turkey,Left,177.8,68.03893641534596,CM,56
16811,J. Castillo,19,Chile,Left,165.1,55.79192786058369,LW,56
16812,O. Şahin,20,Turkey,Left,175.26,74.84283005688056,LM,56
16813,A. Cháves,26,Argentina,Right,175.26,71.21408678139544,CM,56
16814,H. Campbell,22,England,Right,185.42000000000002,77.11079460405875,GK,56
16815,F. Myhre,19,Norway,Right,180.34,74.84283005688056,CDM,56
16816,I. Sauter,17,Switzerland,Left,182.88,78.92516624180132,CB,56
16817,M. Castaño,19,Colombia,Right,175.26,63.9566002304252,CAM,56
16818,L. Ureta,19,Chile,Right,177.8,77.11079460405875,GK,56
16819,J. Ceesay,20,Sweden,Right,177.8,68.94612223421724,RM,56
16820,J. Fischer,18,Netherlands,Right,180.34,68.03893641534596,CM,56
16821,D. Pawłowski,19,Poland,Right,187.96,71.21408678139544,RB,56
16822,J. Ball,22,England,Right,187.96,79.83235206067259,CM,56
16823,M. Shinada,18,Japan,Right,180.34,66.2245647776034,CM,56
16824,C. Lyon,26,United States,Right,187.96,94.8009180720487,GK,56
16825,Li Siqi,20,China PR,Right,182.88,77.11079460405875,CM,56
16826,G. Pender,24,Republic of Ireland,Right,177.8,71.21408678139544,LS,56
16827,E. Crona,18,Sweden,Right,185.42000000000002,76.20360878518747,ST,56
16828,M. Idzik,21,Poland,Right,187.96,74.84283005688056,ST,56
16829,L. Gelzleichter,18,Germany,Right,182.88,67.13175059647469,ST,56
16830,S. Kulenović,18,Croatia,Right,187.96,76.20360878518747,ST,56
16831,J. Talbot,21,Republic of Ireland,Left,182.88,79.83235206067259,GK,56
16832,J. Hallam,19,England,Right,172.72,63.049414411553926,ST,56
16833,J. Olufsen,22,Norway,Left,182.88,74.84283005688056,LW,56
16834,N. Al Harthi,19,Saudi Arabia,Left,170.18,58.059892407761886,RM,56
16835,J. Thompson,19,England,Right,182.88,76.20360878518747,CB,56
16836,Long Wei,23,China PR,Right,182.88,69.85330805308853,CB,56
16837,J. Valdeblánquez,20,Colombia,Right,182.88,72.12127260026672,RM,56
16838,C. Núñez,20,Paraguay,Right,165.1,68.94612223421724,CDM,56
16839,S. Mallon,19,Republic of Ireland,Left,177.8,63.9566002304252,LM,56
16840,D. Tomii,28,Japan,Right,182.88,73.93564423800927,GK,56
16841,K. Suzuki,22,Japan,Right,185.42000000000002,78.01798042293004,ST,56
16842,M. Sopoćko,19,Poland,Right,175.26,64.86378604929648,CAM,56
16843,O. Al Suhaymi,25,Saudi Arabia,Left,175.26,63.049414411553926,CDM,56
16844,D. Pierias,18,Australia,Right,167.64000000000001,63.049414411553926,RB,56
16845,R. Tsonev,23,Bulgaria,Right,170.18,66.2245647776034,CM,56
16846,C. Ellis,21,Republic of Ireland,Right,172.72,69.85330805308853,ST,56
16847,H. Finndell,18,Sweden,Right,177.8,73.93564423800927,CM,56
16848,C. Cooper,21,England,Right,175.26,73.028458419138,CM,56
16849,E. Maulana Vikri,17,Indonesia,Left,165.1,63.9566002304252,CAM,56
16850,D. Ingham,19,New Zealand,Right,185.42000000000002,73.028458419138,RB,56
16851,A. Koiki,18,England,Left,180.34,69.85330805308853,LB,56
16852,S. Farsak,20,Turkey,Right,180.34,63.049414411553926,CDM,56
16853,I. Cameron,17,Scotland,Right,190.5,78.01798042293004,CF,56
16854,P. Bird,19,Northern Ireland,Right,187.96,69.85330805308853,CB,56
